job_id,title,company,location,salary,skills,posted_at,closes_at,url,scraped_at
52068449,AI/ML 엔지니어 경력 채용,(주)액스비스,대전유성구 경력 3~15년 초대졸↑ 정규직,대전유성구 | 경력 3~15년 | 초대졸↑ | 정규직,수정일 25/10/19,~ 11/17(월),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52068449&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.260150
52166780,AI 엔지니어 - AI 플랫폼,(주)카카오페이,경기성남시 분당구 경력5년↑ 학력무관 정규직,경기성남시 분당구 | 경력5년↑ | 학력무관 | 정규직,수정일 25/10/29,~ 11/15(토),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52166780&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.261772
52081098,ML Engineer(LLM/AI Agent) [병역특례],(주)심플랫폼,서울전체 신입 석사↑ 병역특례,서울전체 | 신입 | 석사↑ | 병역특례,수정일 25/10/20,~ 11/18(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52081098&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.263254
51507961,[신입/인턴]머신러닝 엔지니어(LLM),(주)마키나락스,서울서초구 신입 학력무관 정규직·인턴직,서울서초구 | 신입 | 학력무관 | 정규직·인턴직,수정일 25/11/11,~ 11/30(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51507961&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.264670
52192122,ML Systems Engineer (OCR/VLM),한국딥러닝(주),서울서초구 경력 1~3년 학력무관 정규직,서울서초구 | 경력 1~3년 | 학력무관 | 정규직,수정일 25/10/31,~ 11/30(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52192122&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.266180
52071908,[하이브랩] AI머신러닝 엔지니어모집 (정규직),(주)하이브랩,경기성남시 분당구 경력3년↑ 학력무관 정규직,경기성남시 분당구 | 경력3년↑ | 학력무관 | 정규직,등록일 25/10/17,~ 11/16(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52071908&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.267736
52179525,[인공지능솔루션] 엔지니어 직군 채용,(주)제논,서울강남구 경력 1~20년 대졸↑ 정규직·전문연구요원,서울강남구 | 경력 1~20년 | 대졸↑ | 정규직·전문연구요원,등록일 25/10/30,~ 12/29(월),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52179525&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.269289
52027948,AI 엔지니어,(주)이파피루스,경기성남시 분당구 경력 3~7년 고졸↑ 정규직,경기성남시 분당구 | 경력 3~7년 | 고졸↑ | 정규직,수정일 25/10/14,내일마감,입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52027948&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.270691
51908279,(주)위존 AI(LLM) 엔지니어 모집,(주)위존,"서울강남구 경력 5~15년 대졸↑ 정규직 6,500 만원","서울강남구 | 경력 5~15년 | 대졸↑ | 정규직 | 6,500 만원",등록일 25/09/24,~ 11/23(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51908279&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.272244
52275776,AI Machine Learning Engineer,메타넷디지털(주),서울서초구 경력 2~5년 학력무관 정규직,서울서초구 | 경력 2~5년 | 학력무관 | 정규직,수정일 25/11/11,~ 12/10(수),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52275776&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.273652
52095301,[삼정KPMG] 컨설팅 AI Center본부 ML AI 엔지니어 경력직 채용,삼정KPMG,서울강남구 경력 3~6년 대졸↑ 정규직,서울강남구 | 경력 3~6년 | 대졸↑ | 정규직,등록일 25/10/21,~ 11/20(목),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52095301&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.275217
52185899,MLOps 엔지니어  채용,(주)인공지능팩토리,서울중구 경력 1~5년 대졸↑ 정규직,서울중구 | 경력 1~5년 | 대졸↑ | 정규직,수정일 25/11/01,~ 11/30(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52185899&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.276646
52204334,[LG CNS 자회사] AI 엔지니어 [PM/PL] 채용,(주)비즈테크아이,서울강서구 경력8년↑ 대졸↑ 정규직·계약직,서울강서구 | 경력8년↑ | 대졸↑ | 정규직·계약직,등록일 25/11/03,~ 11/30(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52204334&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.278202
51979216,[SoftEye] AI/ML 엔지니어 모집 (Cloud),소프트아이(SOFTEYE),서울성동구 경력3년↑ 석사↑ 정규직,서울성동구 | 경력3년↑ | 석사↑ | 정규직,수정일 25/10/02,~ 11/30(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51979216&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.279708
52180445,[투비소프트] 시니어 인공지능(AI) 엔지니어 채용,(주)투비소프트,서울강남구 경력 5~8년 대졸↑ 정규직,서울강남구 | 경력 5~8년 | 대졸↑ | 정규직,등록일 25/10/30,~ 11/29(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52180445&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.281235
52179248,"Python RAG Pipeline Engineer (신입, 경력)",(주)포지큐브,서울강남구 경력무관 학력무관 정규직,서울강남구 | 경력무관 | 학력무관 | 정규직,등록일 25/10/30,~ 12/29(월),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52179248&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.282671
52016504,AI 엔지니어,(주)쉬모스랩,서울강남구 경력 2~7년 학력무관 정규직,서울강남구 | 경력 2~7년 | 학력무관 | 정규직,수정일 25/10/16,~ 12/12(금),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52016504&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.284122
52192250,ML Engineer,피에프씨테크놀로지스(주),서울서초구 경력 3~10년 학력무관 정규직,서울서초구 | 경력 3~10년 | 학력무관 | 정규직,수정일 25/10/31,~ 11/29(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52192250&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.285647
52171225,머신러닝 엔지니어,(주)허드슨에이아이,서울강남구 경력 3~10년 학력무관 정규직,서울강남구 | 경력 3~10년 | 학력무관 | 정규직,수정일 25/10/29,~ 11/27(목),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52171225&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.287099
51866042,[메타넷디지털] AI Agent Chain 관련 5개 부문 경력직 채용,메타넷디지털(주),서울마포구 경력무관 학력무관 정규직,서울마포구 | 경력무관 | 학력무관 | 정규직,수정일 25/09/18,상시채용,입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51866042&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.288615
52219746,"[세미에이아이] ML, DL 엔지니어 채용 공고",(주)세미에이아이,서울송파구 경력1년↑ 학력무관 정규직,서울송파구 | 경력1년↑ | 학력무관 | 정규직,등록일 25/11/04,~ 12/04(목),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52219746&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.290122
52083135,[그리드위즈] 데이터 엔지니어 경력 채용,(주)그리드위즈,경기성남시 분당구 경력5년↑ 대졸↑ 정규직,경기성남시 분당구 | 경력5년↑ | 대졸↑ | 정규직,수정일 25/10/31,채용시,입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52083135&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.291707
52054088,데이터엔지니어(MS) 채용(신입),엠클라우드브리지(주),"서울강남구 신입 학력무관 정규직 3,700 만원","서울강남구 | 신입 | 학력무관 | 정규직 | 3,700 만원",등록일 25/10/16,~ 11/29(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52054088&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.293292
52252513,Data 직군 채용(Data Engineer),메가존소프트(주),경기과천시 경력3년↑ 학력무관 정규직,경기과천시 | 경력3년↑ | 학력무관 | 정규직,수정일 25/11/07,채용시,홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52252513&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.294816
51979255,[SoftEye] AI/ML 엔지니어 모집 (Edge),소프트아이(SOFTEYE),서울성동구 경력3년↑ 석사↑ 정규직,서울성동구 | 경력3년↑ | 석사↑ | 정규직,수정일 25/10/02,~ 11/30(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51979255&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.296319
52252827,Data 직군 채용 (AI Engineer),메가존소프트(주),경기과천시 경력2년↑ 학력무관 정규직,경기과천시 | 경력2년↑ | 학력무관 | 정규직,수정일 25/11/07,채용시,홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52252827&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.297865
52042202,데이터 엔지니어(경력) 채용,메이븐클라우드서비스(주),서울구로구 경력5년↑ 학력무관 정규직,서울구로구 | 경력5년↑ | 학력무관 | 정규직,수정일 25/10/28,~ 12/14(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52042202&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.299484
52066810,Python 개발자 (백엔드 엔지니어),(주)마인드에이아이,서울중구 경력4년↑ 대졸↑ 정규직,서울중구 | 경력4년↑ | 대졸↑ | 정규직,등록일 25/10/17,~ 12/16(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52066810&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.301003
52064885,ML Engineer (Commerce AI),(주)비바리퍼블리카,서울강남구 경력 1~10년 학력무관 정규직,서울강남구 | 경력 1~10년 | 학력무관 | 정규직,수정일 25/10/17,~ 11/15(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52064885&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.302507
52228230,[클라우드 연구개발센터] AI Lab. 개발 경력직 모집,(주)이노그리드,서울중구 경력2년↑ 대졸↑ 정규직,서울중구 | 경력2년↑ | 대졸↑ | 정규직,수정일 25/11/06,~ 11/30(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52228230&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=c12b664a-de49-4cfb-8887-524173a0d950,2025-11-11T06:03:24.304126
51813868,[티디지] CLoud TA 하반기 특별 채용 (경력),(주)티디지,서울강남구 경력5년↑ 초대졸↑ 정규직,서울강남구 | 경력5년↑ | 초대졸↑ | 정규직,등록일 25/09/12,오늘마감,입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51813868&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5fafdfb4-c439-4165-8ff0-697c4cdd174f,2025-11-11T06:03:28.315722
52205378,[IDT사업부문] GitLab 솔루션 엔지니어,(주)플래티어,서울송파구 경력 3~20년 학력무관 정규직,서울송파구 | 경력 3~20년 | 학력무관 | 정규직,수정일 25/11/03,~ 12/02(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52205378&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5fafdfb4-c439-4165-8ff0-697c4cdd174f,2025-11-11T06:03:28.317100
52030765,데이터엔지니어(MS) 채용(경력),엠클라우드브리지(주),서울강남구 경력2년↑ 학력무관 정규직,서울강남구 | 경력2년↑ | 학력무관 | 정규직,등록일 25/10/14,~ 11/13(목),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52030765&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5fafdfb4-c439-4165-8ff0-697c4cdd174f,2025-11-11T06:03:28.318573
52192731,[Tech] 데이터엔지니어링(라이더모델링),(주)우아한형제들,서울송파구 경력5년↑ 학력무관 정규직,서울송파구 | 경력5년↑ | 학력무관 | 정규직,등록일 25/10/31,채용시,홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52192731&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5fafdfb4-c439-4165-8ff0-697c4cdd174f,2025-11-11T06:03:28.320143
52205405,AI 엔지니어 개발자 모집 (신입·경력),(주)프롬프트타운,서울강남구 경력무관 학력무관 정규직,서울강남구 | 경력무관 | 학력무관 | 정규직,등록일 25/11/03,~ 12/03(수),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52205405&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5fafdfb4-c439-4165-8ff0-697c4cdd174f,2025-11-11T06:03:28.321592
52175947,[의료IT 1위 이지케어텍] AI Engineer (석/박사) 전문연 채용,이지케어텍(주),서울중구 경력1년↑ 석사↑ 정규직·계약직,서울중구 | 경력1년↑ | 석사↑ | 정규직·계약직,수정일 25/11/03,~ 11/29(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52175947&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5fafdfb4-c439-4165-8ff0-697c4cdd174f,2025-11-11T06:03:28.323117
52081057,ML Engineer(MLOps)-Global Candidates,(주)심플랫폼,서울전체 경력 1~20년 석사↑ 정규직,서울전체 | 경력 1~20년 | 석사↑ | 정규직,수정일 25/10/20,~ 11/18(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52081057&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5fafdfb4-c439-4165-8ff0-697c4cdd174f,2025-11-11T06:03:28.324525
