job_id,title,company,location,salary,skills,posted_at,closes_at,url,scraped_at
52273085,데이터 분석가,(주)콜로세움코퍼레이션,서울강남구 경력 2~10년 고졸↑ 정규직,서울강남구 | 경력 2~10년 | 고졸↑ | 정규직,수정일 25/11/11,~ 12/10(수),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52273085&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.570182
52187965,데이터 분석가과정 퍼실리테이터 (프로젝트 가이드),(주)모두의연구소,서울강남구 경력3년↑ 초대졸↑ 정규직,서울강남구 | 경력3년↑ | 초대졸↑ | 정규직,등록일 25/10/31,채용시,입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52187965&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.571632
52240444,데이터 분석가과정 퍼실리테이터 (계약직),(주)모두의연구소,서울강남구 경력1년↑ 초대졸↑ 계약직,서울강남구 | 경력1년↑ | 초대졸↑ | 계약직,등록일 25/11/06,채용시,입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52240444&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.573071
52258123,[스타트업] Business Analyst :: 비즈니스데이터 분석가(경력),(주)노테린다스,서울광진구 경력2년↑ 대졸↑ 정규직,서울광진구 | 경력2년↑ | 대졸↑ | 정규직,수정일 25/11/09,상시채용,입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52258123&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.574502
52257201,[게임업계최상위] 게임데이터 분석가(경력),주식회사 지니어스,경기성남시 분당구 경력 7~12년 대졸↑ 정규직,경기성남시 분당구 | 경력 7~12년 | 대졸↑ | 정규직,수정일 25/11/10,채용시,입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52257201&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.575814
52260161,[대기업계열사/마케팅에이전시] 디지털데이터 분석가,주식회사 지니어스,서울강남구 경력 3~7년 대졸↑ 정규직,서울강남구 | 경력 3~7년 | 대졸↑ | 정규직,등록일 25/11/09,채용시,입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52260161&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.577125
52205391,[그루비 SaaS 솔루션]데이터 분석가,(주)플래티어,서울송파구 경력 5~20년 대졸↑ 정규직,서울송파구 | 경력 5~20년 | 대졸↑ | 정규직,수정일 25/11/03,~ 12/02(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52205391&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.578512
51969466,[코스닥/GTX킨텍스역] AI데이터 분석가채용,(주)뉴엔에이아이,경기고양시 일산서구 경력4년↑ 대졸↑ 정규직,경기고양시 일산서구 | 경력4년↑ | 대졸↑ | 정규직,등록일 25/10/02,~ 12/01(월),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51969466&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.579946
52117467,[주4.5일제] 글로벌광고대행사 dentsu그룹 GA4데이터 분석가,(주)덴츠크리에이티브코리아,서울강남구 경력4년↑ 대졸↑ 정규직,서울강남구 | 경력4년↑ | 대졸↑ | 정규직,등록일 25/10/23,~ 11/22(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52117467&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.581361
52133514,데이터 분석가(경력),(주)더블유게임즈,서울강남구 경력5년↑ 학력무관 정규직,서울강남구 | 경력5년↑ | 학력무관 | 정규직,등록일 25/10/24,~ 12/23(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52133514&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.582892
51922704,[(주)딜리셔스 신상마켓]데이터 분석가,(주)딜리셔스,서울종로구 경력5년↑ 학력무관 정규직,서울종로구 | 경력5년↑ | 학력무관 | 정규직,수정일 25/11/03,~ 11/24(월),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51922704&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.584363
52207505,[유명게임사] 게임데이터분석가,(주)헬로서치,경기성남시 분당구 경력7년↑ 대졸↑ 정규직,경기성남시 분당구 | 경력7년↑ | 대졸↑ | 정규직,등록일 25/11/03,~ 11/18(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52207505&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.585633
52266737,[서울/대기업 광고대행사]데이터 분석가,(주)탑앤스카우트,서울강남구 경력 3~7년 대졸↑ 정규직,서울강남구 | 경력 3~7년 | 대졸↑ | 정규직,수정일 25/11/11,~ 11/25(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52266737&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.586957
52249720,(MNCs)데이터 분석가,제이앤피에이치알컨설팅,서울강남구 경력 2~8년 초대졸↑ 정규직,서울강남구 | 경력 2~8년 | 초대졸↑ | 정규직,등록일 25/11/07,~ 11/22(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52249720&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.588304
52111730,[기어세컨드]데이터 분석가채용,(주)기어세컨드,서울마포구 경력 2~10년 학력무관 정규직,서울마포구 | 경력 2~10년 | 학력무관 | 정규직,등록일 25/10/22,채용시,홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52111730&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.589710
52242513,데이터/신호 분석가 채용,(주)코아칩스,경기수원시 신입·경력 석사↑ 정규직,경기수원시 | 신입·경력 | 석사↑ | 정규직,수정일 25/11/07,~ 12/06(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52242513&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.591150
52264526,"(철도/교통/인공지능분야) 비전, 정형 데이터분석,개발 AI연구원",(주)블루시그널,대전유성구 경력 2~5년 대졸↑ 정규직,대전유성구 | 경력 2~5년 | 대졸↑ | 정규직,등록일 25/11/10,~ 12/10(수),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52264526&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.592560
52267526,AI 기반 DATA-DRIVEN 분석가 실무과정 모집,(주)핀인사이트,서울은평구 경력무관 학력무관 교육생,서울은평구 | 경력무관 | 학력무관 | 교육생,수정일 25/11/10,~ 12/07(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267526&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.594054
52239525,HR 데이터분석 보조연구원 (계약직),(주)무하유,서울성동구 경력무관 석사↑ 계약직,서울성동구 | 경력무관 | 석사↑ | 계약직,수정일 25/11/11,~ 12/06(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52239525&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.595312
52276173,[정규직] 데이터분석 및 사업관리 연구원(신입~팀장) 모집,(주)유니드,경남진주시 경력무관 대졸↑ 정규직,경남진주시 | 경력무관 | 대졸↑ | 정규직,수정일 25/11/11,~ 12/11(목),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52276173&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.596983
52206627,associate data분석가[계약직],프로페셔날핸즈인핸즈코리아(주),서울강남구 경력 2~5년 대졸↑ 정규직,서울강남구 | 경력 2~5년 | 대졸↑ | 정규직,등록일 25/11/03,~ 11/18(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52206627&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.598347
52145994,[3M] 한국쓰리엠 신입/경력사원 모집 안내,한국쓰리엠(주),서울영등포구 신입·경력 대졸↑ 정규직·계약직,서울영등포구 | 신입·경력 | 대졸↑ | 정규직·계약직,수정일 25/11/01,~ 12/31(수),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52145994&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.599820
52229001,각 부문 신입/경력 채용,(주)위츠,경기수원시 영통구 신입·경력 대졸↑ 정규직·계약직,경기수원시 영통구 | 신입·경력 | 대졸↑ | 정규직·계약직,수정일 25/11/06,~ 11/14(금),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52229001&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.601346
52214301,㈜우진플라임 부문별 인재채용,(주)우진플라임,충북보은군 신입·경력 학력무관 정규직,충북보은군 | 신입·경력 | 학력무관 | 정규직,수정일 25/11/11,~ 11/30(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52214301&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.602934
52207708,금호타이어 수시채용(구매/영업/컴파운드개발/전기안전/품질),금호타이어(주),서울종로구 신입·경력 초대졸↑ 정규직,서울종로구 | 신입·경력 | 초대졸↑ | 정규직,수정일 25/11/06,~ 11/13(목),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52207708&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.604454
52261951,2025년 11월 테크윙 각 부문 채용,(주)테크윙,충남아산시 신입·경력 고졸↑ 정규직,충남아산시 | 신입·경력 | 고졸↑ | 정규직,수정일 25/11/10,~ 11/24(월),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52261951&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.605963
52189491,2025년 11월 한미그룹 수시채용 [각 부문별],한미약품(주),서울송파구 신입·경력 고졸↑ 정규직·계약직,서울송파구 | 신입·경력 | 고졸↑ | 정규직·계약직,수정일 25/10/31,~ 11/16(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52189491&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.607398
52249800,26년 상반기 임용 공개채용,국방과학연구소,대전전체 신입·경력 학력무관 정규직·기간제,대전전체 | 신입·경력 | 학력무관 | 정규직·기간제,수정일 25/11/10,~ 11/24(월),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52249800&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.608914
52191562,각 부문 신입/경력 채용,파크시스템스(주),경기수원시 영통구 신입·경력 학력무관 정규직,경기수원시 영통구 | 신입·경력 | 학력무관 | 정규직,수정일 25/10/31,~ 11/16(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52191562&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.610382
52267969,"대상㈜ 25년 11,12월 연구직무 신입/경력 모집",대상(주),서울강서구 신입·경력 대졸↑ 정규직,서울강서구 | 신입·경력 | 대졸↑ | 정규직,수정일 25/11/10,~ 11/23(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267969&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=c74d2a6b-730e-44ea-9027-1c259426e4cf,2025-11-11T06:02:43.611903
52169784,Business Data Analyst,(주)센트비,서울영등포구 경력 3~10년 학력무관 정규직,서울영등포구 | 경력 3~10년 | 학력무관 | 정규직,수정일 25/10/29,~ 11/27(목),점핏에서 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52169784&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=ca904140-d303-4d4d-b2ab-2a27c4d1d419,2025-11-11T06:02:47.547006
52042195,데이터 분석 및 BI 시각화 엔지니어 (경력),메이븐클라우드서비스(주),서울구로구 경력3년↑ 초대졸↑ 정규직,서울구로구 | 경력3년↑ | 초대졸↑ | 정규직,수정일 25/10/28,~ 12/14(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52042195&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=ca904140-d303-4d4d-b2ab-2a27c4d1d419,2025-11-11T06:02:47.548509
52093776,[서울] AI 비전·데이터분석 엔지니어,(주)인터엑스,서울금천구 경력 8~15년 석사↑ 정규직,서울금천구 | 경력 8~15년 | 석사↑ | 정규직,수정일 25/10/21,~ 11/18(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52093776&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=ca904140-d303-4d4d-b2ab-2a27c4d1d419,2025-11-11T06:02:47.549853
52267657,데이터분석 및 생성형 AI 기반 자동화 시스템 개발 과정 모집,(주)핀인사이트,서울용산구 경력무관 학력무관 교육생,서울용산구 | 경력무관 | 학력무관 | 교육생,수정일 25/11/10,~ 12/14(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267657&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=ca904140-d303-4d4d-b2ab-2a27c4d1d419,2025-11-11T06:02:47.551315
52216630,데이터 분석 인공지능 개발자 채용,(주)크레스콤,경기성남시 경력 3~15년 초대졸↑ 정규직·계약직,경기성남시 | 경력 3~15년 | 초대졸↑ | 정규직·계약직,수정일 25/11/04,~ 12/03(수),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52216630&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=ca904140-d303-4d4d-b2ab-2a27c4d1d419,2025-11-11T06:02:47.552750
52251741,AI/데이터 분석 전문가(경력11년이상),피엠인터내셔널코리아(유),서울영등포구 경력11년↑ 대졸↑ 정규직,서울영등포구 | 경력11년↑ | 대졸↑ | 정규직,수정일 25/11/10,~ 12/09(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52251741&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=ca904140-d303-4d4d-b2ab-2a27c4d1d419,2025-11-11T06:02:47.554317
52251711,AI/데이터 분석 전문가(경력5년이상),피엠인터내셔널코리아(유),서울영등포구 경력5년↑ 대졸↑ 정규직,서울영등포구 | 경력5년↑ | 대졸↑ | 정규직,수정일 25/11/10,~ 12/09(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52251711&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=ca904140-d303-4d4d-b2ab-2a27c4d1d419,2025-11-11T06:02:47.555753
52267526,AI 기반 DATA-DRIVEN 분석가 실무과정 모집,(주)핀인사이트,서울은평구 경력무관 학력무관 교육생,서울은평구 | 경력무관 | 학력무관 | 교육생,수정일 25/11/10,~ 12/07(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267526&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=ca904140-d303-4d4d-b2ab-2a27c4d1d419,2025-11-11T06:02:47.557223
52253433,[쇼핑엔티] 홈쇼핑 데이터 사이언티스트(데이터 분석 담당) 채용,(주)티알엔,서울중구 경력 3~15년 대졸↑ 정규직,서울중구 | 경력 3~15년 | 대졸↑ | 정규직,등록일 25/11/07,~ 11/30(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52253433&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=ca904140-d303-4d4d-b2ab-2a27c4d1d419,2025-11-11T06:02:47.558754
