job_id,title,company,location,salary,skills,posted_at,closes_at,url,scraped_at
52249720,(MNCs)데이터 분석가,제이앤피에이치알컨설팅,서울강남구 경력 2~8년 초대졸↑ 정규직,서울강남구 | 경력 2~8년 | 초대졸↑ | 정규직,등록일 25/11/07,~ 11/22(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52249720&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.246437
52111730,[기어세컨드]데이터 분석가채용,(주)기어세컨드,서울마포구 경력 2~10년 학력무관 정규직,서울마포구 | 경력 2~10년 | 학력무관 | 정규직,등록일 25/10/22,채용시,홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52111730&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.247776
52242513,데이터/신호 분석가 채용,(주)코아칩스,경기수원시 신입·경력 석사↑ 정규직,경기수원시 | 신입·경력 | 석사↑ | 정규직,수정일 25/11/07,~ 12/06(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52242513&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.249232
52264526,"(철도/교통/인공지능분야) 비전, 정형 데이터분석,개발 AI연구원",(주)블루시그널,대전유성구 경력 2~5년 대졸↑ 정규직,대전유성구 | 경력 2~5년 | 대졸↑ | 정규직,등록일 25/11/10,~ 12/10(수),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52264526&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.250722
52267526,AI 기반 DATA-DRIVEN 분석가 실무과정 모집,(주)핀인사이트,서울은평구 경력무관 학력무관 교육생,서울은평구 | 경력무관 | 학력무관 | 교육생,수정일 25/11/10,~ 12/07(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267526&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.252257
52239525,HR 데이터분석 보조연구원 (계약직),(주)무하유,서울성동구 경력무관 석사↑ 계약직,서울성동구 | 경력무관 | 석사↑ | 계약직,수정일 25/11/11,~ 12/06(토),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52239525&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.253431
52276173,[정규직] 데이터분석 및 사업관리 연구원(신입~팀장) 모집,(주)유니드,경남진주시 경력무관 대졸↑ 정규직,경남진주시 | 경력무관 | 대졸↑ | 정규직,수정일 25/11/11,~ 12/11(목),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52276173&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.254758
52206627,associate data분석가[계약직],프로페셔날핸즈인핸즈코리아(주),서울강남구 경력 2~5년 대졸↑ 정규직,서울강남구 | 경력 2~5년 | 대졸↑ | 정규직,등록일 25/11/03,~ 11/18(화),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52206627&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.256002
52145994,[3M] 한국쓰리엠 신입/경력사원 모집 안내,한국쓰리엠(주),서울영등포구 신입·경력 대졸↑ 정규직·계약직,서울영등포구 | 신입·경력 | 대졸↑ | 정규직·계약직,수정일 25/11/01,~ 12/31(수),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52145994&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.257430
52229001,각 부문 신입/경력 채용,(주)위츠,경기수원시 영통구 신입·경력 대졸↑ 정규직·계약직,경기수원시 영통구 | 신입·경력 | 대졸↑ | 정규직·계약직,수정일 25/11/06,~ 11/14(금),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52229001&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.258946
52214301,㈜우진플라임 부문별 인재채용,(주)우진플라임,충북보은군 신입·경력 학력무관 정규직,충북보은군 | 신입·경력 | 학력무관 | 정규직,수정일 25/11/11,~ 11/30(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52214301&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.260372
52207708,금호타이어 수시채용(구매/영업/컴파운드개발/전기안전/품질),금호타이어(주),서울종로구 신입·경력 초대졸↑ 정규직,서울종로구 | 신입·경력 | 초대졸↑ | 정규직,수정일 25/11/06,~ 11/13(목),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52207708&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.261948
52261951,2025년 11월 테크윙 각 부문 채용,(주)테크윙,충남아산시 신입·경력 고졸↑ 정규직,충남아산시 | 신입·경력 | 고졸↑ | 정규직,수정일 25/11/10,~ 11/24(월),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52261951&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.263471
52189491,2025년 11월 한미그룹 수시채용 [각 부문별],한미약품(주),서울송파구 신입·경력 고졸↑ 정규직·계약직,서울송파구 | 신입·경력 | 고졸↑ | 정규직·계약직,수정일 25/10/31,~ 11/16(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52189491&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.264936
52249800,26년 상반기 임용 공개채용,국방과학연구소,대전전체 신입·경력 학력무관 정규직·기간제,대전전체 | 신입·경력 | 학력무관 | 정규직·기간제,수정일 25/11/10,~ 11/24(월),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52249800&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.266422
52191562,각 부문 신입/경력 채용,파크시스템스(주),경기수원시 영통구 신입·경력 학력무관 정규직,경기수원시 영통구 | 신입·경력 | 학력무관 | 정규직,수정일 25/10/31,~ 11/16(일),입사지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52191562&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.268038
52267969,"대상㈜ 25년 11,12월 연구직무 신입/경력 모집",대상(주),서울강서구 신입·경력 대졸↑ 정규직,서울강서구 | 신입·경력 | 대졸↑ | 정규직,수정일 25/11/10,~ 11/23(일),홈페이지 지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267969&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=82692cab-90c0-45d1-a0b0-65c0e84e9054,2025-11-11T05:52:18.269502
